地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":21504,"sec":2515.9,"gen":111,"fit":0.8026,"fDef":0.903,"fPB":0.9263,"fPush":0.8341,"fSelf":0.5233,"best":0.8367,"min":0.5341}
##TT##{"t":"gen","evals":21696,"sec":2537.4,"gen":112,"fit":0.8082,"fDef":0.8859,"fPB":0.943,"fPush":0.8345,"fSelf":0.5402,"best":0.8367,"min":0.6084}
##TT##{"t":"gen","evals":21888,"sec":2559.4,"gen":113,"fit":0.8054,"fDef":0.8859,"fPB":0.9381,"fPush":0.8516,"fSelf":0.5263,"best":0.8367,"min":0.4796}
##TT##{"t":"gen","evals":22080,"sec":2581.6,"gen":114,"fit":0.8009,"fDef":0.895,"fPB":0.948,"fPush":0.8643,"fSelf":0.4805,"best":0.8367,"min":0.3348}
##TT##{"t":"gen","evals":22272,"sec":2604.4,"gen":115,"fit":0.8067,"fDef":0.9247,"fPB":0.9618,"fPush":0.8559,"fSelf":0.4594,"best":0.8367,"min":0.3877}
##TT##{"t":"gen","evals":22464,"sec":2627.2,"gen":116,"fit":0.8019,"fDef":0.9121,"fPB":0.9532,"fPush":0.8577,"fSelf":0.4639,"best":0.8367,"min":0.4829}
##TT##{"t":"gen","evals":22656,"sec":2650.2,"gen":117,"fit":0.8065,"fDef":0.9121,"fPB":0.9364,"fPush":0.8586,"fSelf":0.503,"best":0.8367,"min":0.4449}
##TT##{"t":"gen","evals":22848,"sec":2673.8,"gen":118,"fit":0.803,"fDef":0.8965,"fPB":0.9653,"fPush":0.8435,"fSelf":0.4756,"best":0.8367,"min":0.5268}
##TT##{"t":"gen","evals":23040,"sec":2696.3,"gen":119,"fit":0.8018,"fDef":0.9199,"fPB":0.9345,"fPush":0.8463,"fSelf":0.4861,"best":0.8367,"min":0.337}
##TT##{"t":"gen","evals":23232,"sec":2719.3,"gen":120,"fit":0.8097,"fDef":0.883,"fPB":0.938,"fPush":0.8178,"fSelf":0.5643,"best":0.8367,"min":0.4877}
gen 120  top.fit=0.8097 (vsDef=0.883 vsPB=0.938 vsPush=0.818 vsSelf=0.564)  best=0.8367  [2719.257s]
##TT##{"t":"gen","evals":23424,"sec":2742.2,"gen":121,"fit":0.8058,"fDef":0.8995,"fPB":0.9462,"fPush":0.8686,"fSelf":0.4946,"best":0.8367,"min":0.5066}
##TT##{"t":"gen","evals":23616,"sec":2765.3,"gen":122,"fit":0.8102,"fDef":0.9121,"fPB":0.9637,"fPush":0.8507,"fSelf":0.4858,"best":0.8367,"min":0.4175}
##TT##{"t":"gen","evals":23808,"sec":2789.2,"gen":123,"fit":0.8041,"fDef":0.9026,"fPB":0.9399,"fPush":0.8589,"fSelf":0.4984,"best":0.8367,"min":0.5173}
##TT##{"t":"gen","evals":24000,"sec":2812.8,"gen":124,"fit":0.8124,"fDef":0.8789,"fPB":0.9445,"fPush":0.8629,"fSelf":0.5458,"best":0.8367,"min":0.5213}
##TT##{"t":"gen","evals":24192,"sec":2836.1,"gen":125,"fit":0.8086,"fDef":0.8719,"fPB":0.928,"fPush":0.8435,"fSelf":0.5705,"best":0.8367,"min":0.3714}
##TT##{"t":"gen","evals":24384,"sec":2859.4,"gen":126,"fit":0.8221,"fDef":0.895,"fPB":0.9635,"fPush":0.8415,"fSelf":0.554,"best":0.8367,"min":0.5562}
##TT##{"t":"gen","evals":24576,"sec":2882.9,"gen":127,"fit":0.8071,"fDef":0.8952,"fPB":0.9345,"fPush":0.8331,"fSelf":0.5384,"best":0.8367,"min":0.448}
