地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":19776,"sec":2380.9,"gen":102,"fit":0.8033,"fDef":0.9296,"fPB":0.9183,"fPush":0.867,"fSelf":0.4924,"best":0.8188,"min":0.477}
##TT##{"t":"gen","evals":19968,"sec":2403,"gen":103,"fit":0.8051,"fDef":0.92,"fPB":0.9481,"fPush":0.8904,"fSelf":0.4571,"best":0.8188,"min":0.5095}
##TT##{"t":"gen","evals":20160,"sec":2425.8,"gen":104,"fit":0.8033,"fDef":0.9042,"fPB":0.9602,"fPush":0.8571,"fSelf":0.4683,"best":0.8188,"min":0.3644}
##TT##{"t":"gen","evals":20352,"sec":2447.5,"gen":105,"fit":0.7999,"fDef":0.9174,"fPB":0.9618,"fPush":0.8685,"fSelf":0.4338,"best":0.8188,"min":0.4359}
##TT##{"t":"gen","evals":20544,"sec":2469.2,"gen":106,"fit":0.8131,"fDef":0.9151,"fPB":0.9743,"fPush":0.8831,"fSelf":0.4628,"best":0.8188,"min":0.4024}
##TT##{"t":"gen","evals":20736,"sec":2490.7,"gen":107,"fit":0.8034,"fDef":0.912,"fPB":0.9345,"fPush":0.8787,"fSelf":0.4827,"best":0.8188,"min":0.3354}
##TT##{"t":"gen","evals":20928,"sec":2512.5,"gen":108,"fit":0.8034,"fDef":0.9151,"fPB":0.9498,"fPush":0.883,"fSelf":0.4573,"best":0.8188,"min":0.5325}
##TT##{"t":"gen","evals":21120,"sec":2534.4,"gen":109,"fit":0.8074,"fDef":0.9058,"fPB":0.9362,"fPush":0.8595,"fSelf":0.5126,"best":0.8188,"min":0.497}
##TT##{"t":"gen","evals":21312,"sec":2555.7,"gen":110,"fit":0.8039,"fDef":0.8982,"fPB":0.976,"fPush":0.8757,"fSelf":0.4457,"best":0.8188,"min":0.4237}
gen 110  top.fit=0.8039 (vsDef=0.898 vsPB=0.976 vsPush=0.876 vsSelf=0.446)  best=0.8188  [2555.687s]
##TT##{"t":"gen","evals":21504,"sec":2577,"gen":111,"fit":0.8031,"fDef":0.9011,"fPB":0.9312,"fPush":0.8757,"fSelf":0.4983,"best":0.8188,"min":0.5855}
##TT##{"t":"gen","evals":21696,"sec":2598.3,"gen":112,"fit":0.8083,"fDef":0.9168,"fPB":0.9618,"fPush":0.8685,"fSelf":0.4664,"best":0.8188,"min":0.4232}
##TT##{"t":"gen","evals":21888,"sec":2619.9,"gen":113,"fit":0.802,"fDef":0.9004,"fPB":0.9724,"fPush":0.8819,"fSelf":0.4378,"best":0.8188,"min":0.4745}
##TT##{"t":"gen","evals":22080,"sec":2641.8,"gen":114,"fit":0.8057,"fDef":0.9121,"fPB":0.9312,"fPush":0.8772,"fSelf":0.4964,"best":0.8188,"min":0.4656}
##TT##{"t":"gen","evals":22272,"sec":2663.7,"gen":115,"fit":0.8078,"fDef":0.9395,"fPB":0.9297,"fPush":0.892,"fSelf":0.4714,"best":0.8188,"min":0.5194}
##TT##{"t":"gen","evals":22464,"sec":2686.7,"gen":116,"fit":0.8006,"fDef":0.9028,"fPB":0.9298,"fPush":0.8787,"fSelf":0.4875,"best":0.8188,"min":0.4846}
##TT##{"t":"gen","evals":22656,"sec":2709,"gen":117,"fit":0.8059,"fDef":0.9217,"fPB":0.9168,"fPush":0.8837,"fSelf":0.5033,"best":0.8188,"min":0.4247}
##TT##{"t":"gen","evals":22848,"sec":2731.9,"gen":118,"fit":0.8047,"fDef":0.9103,"fPB":0.9264,"fPush":0.8801,"fSelf":0.4994,"best":0.8188,"min":0.4887}
##TT##{"t":"gen","evals":23040,"sec":2754.2,"gen":119,"fit":0.8102,"fDef":0.9184,"fPB":0.9282,"fPush":0.8516,"fSelf":0.5253,"best":0.8188,"min":0.3282}
##TT##{"t":"gen","evals":23232,"sec":2776.3,"gen":120,"fit":0.801,"fDef":0.9264,"fPB":0.9479,"fPush":0.8656,"fSelf":0.4485,"best":0.8188,"min":0.4605}
gen 120  top.fit=0.8010 (vsDef=0.926 vsPB=0.948 vsPush=0.866 vsSelf=0.449)  best=0.8188  [2776.275s]
##TT##{"t":"gen","evals":23424,"sec":2798.2,"gen":121,"fit":0.8026,"fDef":0.9026,"fPB":0.9151,"fPush":0.8572,"fSelf":0.5261,"best":0.8188,"min":0.4755}
##TT##{"t":"gen","evals":23616,"sec":2820.2,"gen":122,"fit":0.801,"fDef":0.9059,"fPB":0.928,"fPush":0.869,"fSelf":0.4934,"best":0.8188,"min":0.4484}
##TT##{"t":"gen","evals":23808,"sec":2841.8,"gen":123,"fit":0.8058,"fDef":0.9121,"fPB":0.9296,"fPush":0.8804,"fSelf":0.4973,"best":0.8188,"min":0.4933}
##TT##{"t":"gen","evals":24000,"sec":2863.9,"gen":124,"fit":0.8062,"fDef":0.9119,"fPB":0.9635,"fPush":0.8558,"fSelf":0.4681,"best":0.8188,"min":0.5364}
##TT##{"t":"gen","evals":24192,"sec":2885.8,"gen":125,"fit":0.8057,"fDef":0.9279,"fPB":0.9481,"fPush":0.8665,"fSelf":0.4643,"best":0.8188,"min":0.3676}
##TT##{"t":"gen","evals":24384,"sec":2908.1,"gen":126,"fit":0.8074,"fDef":0.9167,"fPB":0.9248,"fPush":0.8904,"fSelf":0.5,"best":0.8188,"min":0.4093}
##TT##{"t":"gen","evals":24576,"sec":2930.6,"gen":127,"fit":0.7962,"fDef":0.8786,"fPB":0.9183,"fPush":0.8727,"fSelf":0.513,"best":0.8188,"min":0.4781}
